event_id,user_id,content_id,watched_at,watch_duration_seconds,device_type,batched_at
evt_2983,usr_210,cnt_052,2024-01-11 16:05:00,1211,Smart TV,2024-01-12 00:00:00
evt_4450,usr_390,cnt_097,2024-01-11 16:43:00,1822,WEB,2024-01-12 00:00:00
evt_0242,usr_412,cnt_078,2024-01-11 16:53:00,8033,mobile,2024-01-12 00:00:00
evt_3464,usr_729,cnt_114,2024-01-11 17:11:00,5885,MOBILE,2024-01-12 00:00:00
evt_4745,usr_914,cnt_102,2024-01-11 17:12:00,2888,TABLET,2024-01-12 00:00:00
evt_1505,usr_237,cnt_120,2024-01-11 17:58:00,5730,mobile,2024-01-12 00:00:00
evt_1182,usr_219,cnt_106,2024-01-11 18:25:00,6604,Mobile,2024-01-12 00:00:00
evt_1557,usr_706,cnt_112,2024-01-11 19:18:00,8905,Mobile,2024-01-12 00:00:00
evt_4504,usr_331,cnt_118,2024-01-11 20:11:00,3142,smart tv,2024-01-12 00:00:00
evt_1389,usr_274,cnt_070,2024-01-11 21:06:00,5086,mobile,2024-01-12 00:00:00
evt_1471,usr_293,cnt_011,2024-01-11 22:00:00,693,WEB,2024-01-12 00:00:00
evt_3866,usr_631,cnt_079,2024-01-11 22:26:00,5539,Mobile,2024-01-12 00:00:00
evt_2586,usr_503,cnt_056,2024-01-11 22:52:00,1581,Tablet,2024-01-12 00:00:00
evt_3102,usr_249,cnt_027,2024-01-11 23:08:00,1269,TABLET,2024-01-12 00:00:00
evt_0891,usr_128,cnt_038,2024-01-11 23:09:00,5215,mobile,2024-01-12 00:00:00
evt_4799,usr_808,cnt_057,2024-01-11 23:29:00,6630,TABLET,2024-01-12 00:00:00
evt_1303,usr_829,cnt_077,2024-01-11 23:59:00,1331,mobile,2024-01-12 00:00:00
evt_1829,usr_585,cnt_067,2024-01-12 00:03:00,6921,web,2024-01-13 00:00:00
evt_0653,usr_897,cnt_096,2024-01-12 13:16:00,5478,MOBILE,2024-01-13 00:00:00
evt_3699,usr_284,cnt_054,2024-01-12 13:58:00,820,SMART TV,2024-01-13 00:00:00
evt_4863,usr_736,cnt_017,2024-01-12 14:04:00,594,Smart TV,2024-01-13 00:00:00
evt_1606,usr_609,cnt_066,2024-01-12 14:27:00,2666,web,2024-01-13 00:00:00
evt_0902,usr_587,cnt_106,2024-01-12 14:34:00,907,smart tv,2024-01-13 00:00:00
evt_3291,usr_131,cnt_016,2024-01-12 15:48:00,3376,web,2024-01-13 00:00:00
evt_2771,usr_109,cnt_052,2024-01-12 15:50:00,2575,MOBILE,2024-01-13 00:00:00
evt_1229,usr_185,cnt_042,2024-01-12 15:54:00,2226,Mobile,2024-01-13 00:00:00
evt_4773,usr_206,cnt_018,2024-01-12 16:38:00,1743,Tablet,2024-01-13 00:00:00
evt_0092,usr_609,cnt_026,2024-01-12 16:56:00,2792,Smart TV,2024-01-13 00:00:00
evt_4555,usr_938,cnt_017,2024-01-12 17:25:00,1498,Mobile,2024-01-13 00:00:00
evt_2666,usr_372,cnt_043,2024-01-12 17:29:00,3037,Smart TV,2024-01-13 00:00:00
evt_4273,usr_623,cnt_074,2024-01-12 17:57:00,2510,SMART TV,2024-01-13 00:00:00
evt_4168,usr_817,cnt_068,2024-01-12 18:15:00,2106,Smart TV,2024-01-13 00:00:00
evt_2281,usr_631,cnt_018,2024-01-12 18:18:00,1440,MOBILE,2024-01-13 00:00:00
evt_4232,usr_832,cnt_088,2024-01-12 18:37:00,5347,SMART TV,2024-01-13 00:00:00
evt_2726,usr_736,cnt_116,2024-01-12 18:43:00,1594,smart tv,2024-01-13 00:00:00
evt_1708,usr_250,cnt_070,2024-01-12 19:30:00,3767,mobile,2024-01-13 00:00:00
evt_2207,usr_872,cnt_104,2024-01-12 19:30:00,4674,MOBILE,2024-01-13 00:00:00
evt_2130,usr_327,cnt_039,2024-01-12 20:26:00,2526,SMART TV,2024-01-13 00:00:00
evt_4603,usr_301,cnt_056,2024-01-12 20:34:00,2304,web,2024-01-13 00:00:00
evt_0670,usr_623,cnt_010,2024-01-12 21:06:00,3240,Web,2024-01-13 00:00:00
evt_0687,usr_440,cnt_046,2024-01-12 21:17:00,3413,smart tv,2024-01-13 00:00:00
evt_3751,usr_486,cnt_039,2024-01-12 22:15:00,2478,MOBILE,2024-01-13 00:00:00
evt_1382,usr_794,cnt_115,2024-01-12 23:04:00,6925,Mobile,2024-01-13 00:00:00
evt_2884,usr_156,cnt_013,2024-01-13 00:13:00,2109,TABLET,2024-01-14 00:00:00
evt_2504,usr_793,cnt_108,2024-01-13 00:43:00,1360,SMART TV,2024-01-14 00:00:00
evt_0685,usr_124,cnt_072,2024-01-13 13:22:00,4299,smart tv,2024-01-14 00:00:00
evt_1548,usr_761,cnt_077,2024-01-13 13:42:00,6095,MOBILE,2024-01-14 00:00:00
evt_1783,usr_673,cnt_094,2024-01-13 14:40:00,2399,mobile,2024-01-14 00:00:00
evt_2993,usr_412,cnt_051,2024-01-13 16:13:00,3489,WEB,2024-01-14 00:00:00
evt_2607,usr_128,cnt_084,2024-01-13 17:00:00,5237,Tablet,2024-01-14 00:00:00
evt_1004,usr_327,cnt_001,2024-01-13 17:08:00,1017,Mobile,2024-01-14 00:00:00
evt_3061,usr_108,cnt_069,2024-01-13 17:22:00,9653,SMART TV,2024-01-14 00:00:00
evt_3913,usr_149,cnt_089,2024-01-13 18:24:00,5795,WEB,2024-01-14 00:00:00
evt_1261,usr_678,cnt_101,2024-01-13 18:29:00,2577,SMART TV,2024-01-14 00:00:00
evt_3693,usr_185,cnt_031,2024-01-13 18:29:00,5130,smart tv,2024-01-14 00:00:00
evt_4246,usr_299,cnt_099,2024-01-13 18:58:00,10468,Mobile,2024-01-14 00:00:00
evt_2275,usr_321,cnt_052,2024-01-13 18:59:00,3111,mobile,2024-01-14 00:00:00
evt_1766,usr_880,cnt_066,2024-01-13 20:17:00,2066,SMART TV,2024-01-14 00:00:00
evt_3603,usr_237,cnt_045,2024-01-13 20:17:00,8021,TABLET,2024-01-14 00:00:00
evt_1934,usr_301,cnt_110,2024-01-13 20:18:00,1647,WEB,2024-01-14 00:00:00
evt_1224,usr_124,cnt_049,2024-01-13 20:28:00,2313,mobile,2024-01-14 00:00:00
evt_3633,usr_871,cnt_004,2024-01-13 20:32:00,2772,MOBILE,2024-01-14 00:00:00
evt_0317,usr_540,cnt_036,2024-01-13 21:14:00,1427,TABLET,2024-01-14 00:00:00
evt_2747,usr_478,cnt_117,2024-01-13 22:13:00,4504,mobile,2024-01-14 00:00:00
evt_4786,usr_500,cnt_088,2024-01-13 22:16:00,8105,Tablet,2024-01-14 00:00:00
evt_1157,usr_788,cnt_047,2024-01-13 22:43:00,6487,web,2024-01-14 00:00:00
evt_2716,usr_552,cnt_115,2024-01-13 22:56:00,2976,MOBILE,2024-01-14 00:00:00
evt_0989,usr_932,cnt_088,2024-01-13 23:15:00,6435,web,2024-01-14 00:00:00
evt_3618,usr_706,cnt_066,2024-01-13 23:32:00,1213,smart tv,2024-01-14 00:00:00
evt_0443,usr_136,cnt_020,2024-01-13 23:46:00,1104,Mobile,2024-01-14 00:00:00
evt_1911,usr_576,cnt_073,2024-01-14 13:09:00,1028,Smart TV,2024-01-15 00:00:00
evt_4642,usr_576,cnt_006,2024-01-14 13:11:00,5139,mobile,2024-01-15 00:00:00
evt_3459,usr_679,cnt_089,2024-01-14 13:15:00,747,WEB,2024-01-15 00:00:00
evt_1469,usr_517,cnt_020,2024-01-14 13:30:00,8387,MOBILE,2024-01-15 00:00:00
evt_3654,usr_206,cnt_033,2024-01-14 13:39:00,4655,tablet,2024-01-15 00:00:00
evt_1426,usr_445,cnt_103,2024-01-14 13:54:00,2636,mobile,2024-01-15 00:00:00
evt_1012,usr_788,cnt_108,2024-01-14 14:03:00,5731,TABLET,2024-01-15 00:00:00
evt_3717,usr_206,cnt_082,2024-01-14 14:42:00,7292,WEB,2024-01-15 00:00:00
evt_2508,usr_530,cnt_092,2024-01-14 14:55:00,5142,MOBILE,2024-01-15 00:00:00
evt_0058,usr_465,cnt_011,2024-01-14 15:10:00,1703,TABLET,2024-01-15 00:00:00
evt_0343,usr_791,cnt_010,2024-01-14 15:50:00,1788,Tablet,2024-01-15 00:00:00
evt_0016,usr_879,cnt_057,2024-01-14 16:17:00,9589,tablet,2024-01-15 00:00:00
evt_3223,usr_341,cnt_086,2024-01-14 16:30:00,1799,Tablet,2024-01-15 00:00:00
evt_0221,usr_609,cnt_083,2024-01-14 16:31:00,4974,mobile,2024-01-15 00:00:00
evt_1538,usr_696,cnt_116,2024-01-14 16:47:00,9232,WEB,2024-01-15 00:00:00
evt_3069,usr_285,cnt_032,2024-01-14 16:53:00,2221,web,2024-01-15 00:00:00
evt_0320,usr_711,cnt_106,2024-01-14 16:54:00,6875,MOBILE,2024-01-15 00:00:00
evt_1154,usr_188,cnt_055,2024-01-14 17:27:00,1974,Tablet,2024-01-15 00:00:00
evt_2500,usr_412,cnt_084,2024-01-14 20:01:00,2442,tablet,2024-01-15 00:00:00
evt_4318,usr_134,cnt_059,2024-01-14 20:03:00,6636,SMART TV,2024-01-15 00:00:00
evt_2251,usr_650,cnt_002,2024-01-14 20:31:00,2304,smart tv,2024-01-15 00:00:00
evt_1539,usr_514,cnt_018,2024-01-14 21:11:00,7970,TABLET,2024-01-15 00:00:00
evt_2221,usr_232,cnt_061,2024-01-14 22:09:00,9655,MOBILE,2024-01-15 00:00:00
evt_0123,usr_794,cnt_030,2024-01-14 22:30:00,649,smart tv,2024-01-15 00:00:00
evt_4513,usr_712,cnt_079,2024-01-14 23:18:00,896,mobile,2024-01-15 00:00:00
evt_4080,usr_377,cnt_050,2024-01-14 23:36:00,724,mobile,2024-01-15 00:00:00
evt_1802,usr_638,cnt_050,2024-01-14 23:44:00,3194,mobile,2024-01-15 00:00:00
evt_4836,usr_523,cnt_041,2024-01-15 00:04:00,1433,smart tv,2024-01-16 00:00:00
evt_4170,usr_631,cnt_052,2024-01-15 00:39:00,467,smart tv,2024-01-16 00:00:00
evt_2042,usr_563,cnt_003,2024-01-15 00:44:00,1313,mobile,2024-01-16 00:00:00
evt_1016,usr_829,cnt_051,2024-01-15 14:19:00,4507,TABLET,2024-01-16 00:00:00
evt_0839,usr_679,cnt_022,2024-01-15 14:22:00,6961,WEB,2024-01-16 00:00:00
evt_1051,usr_440,cnt_094,2024-01-15 14:35:00,2677,TABLET,2024-01-16 00:00:00
evt_0151,usr_506,cnt_028,2024-01-15 15:32:00,2459,Web,2024-01-16 00:00:00
evt_2102,usr_466,cnt_007,2024-01-15 16:10:00,2325,WEB,2024-01-16 00:00:00
evt_0330,usr_496,cnt_086,2024-01-15 16:17:00,5052,Web,2024-01-16 00:00:00
evt_0251,usr_606,cnt_105,2024-01-15 16:36:00,1095,MOBILE,2024-01-16 00:00:00
evt_3103,usr_272,cnt_039,2024-01-15 16:52:00,4982,mobile,2024-01-16 00:00:00
evt_3920,usr_871,cnt_045,2024-01-15 17:15:00,3122,MOBILE,2024-01-16 00:00:00
evt_0027,usr_394,cnt_102,2024-01-15 17:22:00,3264,tablet,2024-01-16 00:00:00
evt_0717,usr_500,cnt_004,2024-01-15 17:24:00,9381,mobile,2024-01-16 00:00:00
evt_2898,usr_608,cnt_085,2024-01-15 18:18:00,7155,WEB,2024-01-16 00:00:00
evt_0541,usr_787,cnt_044,2024-01-15 18:50:00,1776,WEB,2024-01-16 00:00:00
evt_2865,usr_757,cnt_082,2024-01-15 19:19:00,3165,Tablet,2024-01-16 00:00:00
evt_3617,usr_546,cnt_081,2024-01-15 20:40:00,6616,mobile,2024-01-16 00:00:00
evt_3846,usr_116,cnt_042,2024-01-15 20:47:00,766,web,2024-01-16 00:00:00
evt_0741,usr_784,cnt_087,2024-01-15 21:03:00,6290,MOBILE,2024-01-16 00:00:00
evt_3023,usr_341,cnt_111,2024-01-15 21:08:00,3592,Mobile,2024-01-16 00:00:00
evt_4652,usr_351,cnt_087,2024-01-15 21:18:00,687,MOBILE,2024-01-16 00:00:00
evt_2349,usr_920,cnt_078,2024-01-15 21:37:00,919,smart tv,2024-01-16 00:00:00
evt_1668,usr_129,cnt_025,2024-01-15 22:52:00,702,Web,2024-01-16 00:00:00
evt_1210,usr_583,cnt_013,2024-01-15 23:21:00,865,MOBILE,2024-01-16 00:00:00
evt_4004,usr_501,cnt_113,2024-01-15 23:41:00,2636,Mobile,2024-01-16 00:00:00
evt_2544,usr_556,cnt_094,2024-01-15 23:44:00,8623,smart tv,2024-01-16 00:00:00
evt_4624,usr_890,cnt_098,2024-01-15 23:54:00,2719,MOBILE,2024-01-16 00:00:00
evt_2346,usr_522,cnt_058,2024-01-15 23:56:00,2649,web,2024-01-16 00:00:00
evt_0125,usr_443,cnt_109,2024-01-16 00:08:00,2349,mobile,2024-01-17 00:00:00
evt_1908,usr_678,cnt_017,2024-01-16 00:11:00,3460,SMART TV,2024-01-17 00:00:00
evt_4568,usr_650,cnt_059,2024-01-16 00:22:00,6808,Tablet,2024-01-17 00:00:00
evt_3886,usr_637,cnt_049,2024-01-16 13:18:00,3815,Smart TV,2024-01-17 00:00:00
evt_1787,usr_402,cnt_090,2024-01-16 14:07:00,3008,smart tv,2024-01-17 00:00:00
evt_1013,usr_537,cnt_111,2024-01-16 14:47:00,3592,Tablet,2024-01-17 00:00:00
evt_2426,usr_613,cnt_012,2024-01-16 14:55:00,1189,MOBILE,2024-01-17 00:00:00
evt_4486,usr_502,cnt_082,2024-01-16 15:07:00,2208,Mobile,2024-01-17 00:00:00
evt_2149,usr_514,cnt_055,2024-01-16 15:53:00,6707,Smart TV,2024-01-17 00:00:00
evt_0244,usr_809,cnt_002,2024-01-16 16:08:00,3140,mobile,2024-01-17 00:00:00
evt_4242,usr_420,cnt_056,2024-01-16 16:44:00,3010,SMART TV,2024-01-17 00:00:00
evt_4062,usr_590,cnt_046,2024-01-16 17:25:00,6361,Mobile,2024-01-17 00:00:00
evt_1127,usr_522,cnt_091,2024-01-16 18:06:00,2636,Web,2024-01-17 00:00:00
evt_2650,usr_776,cnt_104,2024-01-16 19:43:00,2257,smart tv,2024-01-17 00:00:00
evt_3100,usr_272,cnt_104,2024-01-16 20:57:00,3550,mobile,2024-01-17 00:00:00
evt_3720,usr_781,cnt_001,2024-01-16 21:16:00,2902,MOBILE,2024-01-17 00:00:00
evt_3340,usr_425,cnt_110,2024-01-16 21:48:00,2049,Mobile,2024-01-17 00:00:00
evt_4959,usr_440,cnt_103,2024-01-16 22:36:00,3391,Web,2024-01-17 00:00:00
evt_1341,usr_657,cnt_094,2024-01-16 22:48:00,6098,Web,2024-01-17 00:00:00
evt_1230,usr_347,cnt_005,2024-01-16 22:51:00,6044,mobile,2024-01-17 00:00:00
evt_4853,usr_530,cnt_069,2024-01-16 23:10:00,9759,mobile,2024-01-17 00:00:00
evt_1532,usr_609,cnt_059,2024-01-16 23:28:00,3257,Web,2024-01-17 00:00:00
evt_1275,usr_638,cnt_046,2024-01-17 00:17:00,2532,web,2024-01-18 00:00:00
evt_2440,usr_767,cnt_093,2024-01-17 00:29:00,2630,MOBILE,2024-01-18 00:00:00
evt_2744,usr_292,cnt_088,2024-01-17 00:40:00,3080,WEB,2024-01-18 00:00:00
evt_1478,usr_797,cnt_045,2024-01-17 13:02:00,3095,SMART TV,2024-01-18 00:00:00
evt_1552,usr_736,cnt_017,2024-01-17 13:17:00,6208,MOBILE,2024-01-18 00:00:00
evt_3210,usr_558,cnt_058,2024-01-17 13:33:00,8704,Mobile,2024-01-18 00:00:00
evt_1319,usr_650,cnt_101,2024-01-17 14:01:00,1716,smart tv,2024-01-18 00:00:00
evt_1234,usr_928,cnt_054,2024-01-17 14:30:00,7101,smart tv,2024-01-18 00:00:00
evt_3406,usr_464,cnt_050,2024-01-17 14:35:00,1193,web,2024-01-18 00:00:00
evt_4456,usr_364,cnt_016,2024-01-17 14:47:00,887,Mobile,2024-01-18 00:00:00
evt_4298,usr_237,cnt_117,2024-01-17 14:52:00,1313,mobile,2024-01-18 00:00:00
evt_1648,usr_302,cnt_108,2024-01-17 15:12:00,3058,MOBILE,2024-01-18 00:00:00
evt_1333,usr_210,cnt_048,2024-01-17 15:36:00,3617,Web,2024-01-18 00:00:00
evt_3843,usr_141,cnt_095,2024-01-17 15:36:00,1431,mobile,2024-01-18 00:00:00
evt_1022,usr_474,cnt_066,2024-01-17 15:41:00,5779,Smart TV,2024-01-18 00:00:00
evt_4856,usr_554,cnt_109,2024-01-17 16:01:00,331,Tablet,2024-01-18 00:00:00
evt_3973,usr_587,cnt_021,2024-01-17 16:27:00,2676,mobile,2024-01-18 00:00:00
evt_1492,usr_853,cnt_031,2024-01-17 17:11:00,3348,SMART TV,2024-01-18 00:00:00
evt_2391,usr_394,cnt_012,2024-01-17 17:14:00,6379,smart tv,2024-01-18 00:00:00
evt_3124,usr_920,cnt_111,2024-01-17 17:41:00,399,mobile,2024-01-18 00:00:00
evt_1287,usr_890,cnt_071,2024-01-17 18:15:00,1048,Mobile,2024-01-18 00:00:00
evt_4354,usr_842,cnt_057,2024-01-17 18:16:00,1299,smart tv,2024-01-18 00:00:00
evt_4928,usr_521,cnt_116,2024-01-17 19:29:00,1161,Smart TV,2024-01-18 00:00:00
evt_3481,usr_613,cnt_055,2024-01-17 19:40:00,1426,MOBILE,2024-01-18 00:00:00
evt_0633,usr_475,cnt_039,2024-01-17 19:57:00,1044,WEB,2024-01-18 00:00:00
evt_1056,usr_623,cnt_041,2024-01-17 20:11:00,828,web,2024-01-18 00:00:00
evt_4102,usr_575,cnt_019,2024-01-17 20:18:00,5660,Mobile,2024-01-18 00:00:00
evt_0046,usr_351,cnt_015,2024-01-17 20:28:00,1041,WEB,2024-01-18 00:00:00
evt_3697,usr_648,cnt_110,2024-01-17 21:58:00,1305,Mobile,2024-01-18 00:00:00
evt_1166,usr_394,cnt_029,2024-01-17 22:18:00,3386,TABLET,2024-01-18 00:00:00
evt_2195,usr_757,cnt_035,2024-01-17 23:00:00,10103,Web,2024-01-18 00:00:00
evt_4205,usr_124,cnt_116,2024-01-17 23:05:00,1966,mobile,2024-01-18 00:00:00
evt_4533,usr_606,cnt_040,2024-01-17 23:41:00,2506,Mobile,2024-01-18 00:00:00
evt_2659,usr_928,cnt_107,2024-01-17 23:52:00,3133,Mobile,2024-01-18 00:00:00
evt_3704,usr_898,cnt_055,2024-01-18 00:22:00,4389,SMART TV,2024-01-19 00:00:00
evt_0223,usr_673,cnt_076,2024-01-18 13:16:00,1663,WEB,2024-01-19 00:00:00
evt_2694,usr_411,cnt_011,2024-01-18 13:47:00,802,WEB,2024-01-19 00:00:00
evt_0428,usr_732,cnt_085,2024-01-18 13:53:00,565,mobile,2024-01-19 00:00:00
evt_0693,usr_798,cnt_067,2024-01-18 14:21:00,944,WEB,2024-01-19 00:00:00
evt_0273,usr_898,cnt_104,2024-01-18 14:24:00,3127,smart tv,2024-01-19 00:00:00
evt_0150,usr_285,cnt_027,2024-01-18 14:38:00,3398,mobile,2024-01-19 00:00:00
evt_4762,usr_284,cnt_041,2024-01-18 15:07:00,6303,Smart TV,2024-01-19 00:00:00
evt_1283,usr_313,cnt_048,2024-01-18 15:12:00,1603,MOBILE,2024-01-19 00:00:00
evt_3644,usr_150,cnt_075,2024-01-18 15:41:00,7045,web,2024-01-19 00:00:00
evt_1601,usr_606,cnt_034,2024-01-18 16:12:00,6730,Smart TV,2024-01-19 00:00:00
evt_3541,usr_503,cnt_022,2024-01-18 17:12:00,6156,Mobile,2024-01-19 00:00:00
evt_0090,usr_895,cnt_101,2024-01-18 18:15:00,1645,TABLET,2024-01-19 00:00:00
evt_2839,usr_711,cnt_035,2024-01-18 19:17:00,1385,Smart TV,2024-01-19 00:00:00
evt_0185,usr_219,cnt_089,2024-01-18 19:43:00,2070,Mobile,2024-01-19 00:00:00
evt_2190,usr_430,cnt_055,2024-01-18 20:20:00,1909,Smart TV,2024-01-19 00:00:00
evt_0233,usr_853,cnt_052,2024-01-18 20:55:00,2772,mobile,2024-01-19 00:00:00
evt_0536,usr_349,cnt_052,2024-01-18 21:14:00,3074,Smart TV,2024-01-19 00:00:00
evt_3974,usr_820,cnt_078,2024-01-18 21:17:00,3517,Web,2024-01-19 00:00:00
evt_4112,usr_719,cnt_065,2024-01-18 21:17:00,2127,mobile,2024-01-19 00:00:00
evt_2608,usr_635,cnt_081,2024-01-18 21:45:00,2098,mobile,2024-01-19 00:00:00
evt_2947,usr_676,cnt_054,2024-01-18 22:08:00,558,mobile,2024-01-19 00:00:00
evt_2382,usr_590,cnt_028,2024-01-18 22:37:00,3062,mobile,2024-01-19 00:00:00
evt_3148,usr_149,cnt_054,2024-01-18 23:28:00,2609,SMART TV,2024-01-19 00:00:00
evt_3214,usr_161,cnt_090,2024-01-18 23:36:00,1608,tablet,2024-01-19 00:00:00
evt_1526,usr_606,cnt_095,2024-01-19 14:43:00,4111,mobile,2024-01-20 00:00:00
evt_3389,usr_853,cnt_010,2024-01-19 15:05:00,9716,web,2024-01-20 00:00:00
evt_1411,usr_879,cnt_070,2024-01-19 15:42:00,3588,smart tv,2024-01-20 00:00:00
evt_1540,usr_110,cnt_114,2024-01-19 16:34:00,1842,Mobile,2024-01-20 00:00:00
evt_3799,usr_185,cnt_108,2024-01-19 16:49:00,4740,SMART TV,2024-01-20 00:00:00
evt_0502,usr_585,cnt_084,2024-01-19 17:34:00,6386,Tablet,2024-01-20 00:00:00
evt_2881,usr_788,cnt_056,2024-01-19 18:02:00,3448,WEB,2024-01-20 00:00:00
evt_2394,usr_945,cnt_104,2024-01-19 18:16:00,667,mobile,2024-01-20 00:00:00
evt_4961,usr_613,cnt_021,2024-01-19 18:16:00,6288,mobile,2024-01-20 00:00:00
evt_3652,usr_232,cnt_048,2024-01-19 18:18:00,5494,MOBILE,2024-01-20 00:00:00
evt_1542,usr_871,cnt_057,2024-01-19 19:46:00,1598,Mobile,2024-01-20 00:00:00
evt_2592,usr_872,cnt_044,2024-01-19 19:47:00,1311,MOBILE,2024-01-20 00:00:00
evt_0102,usr_809,cnt_018,2024-01-19 20:11:00,3719,WEB,2024-01-20 00:00:00
evt_1750,usr_142,cnt_022,2024-01-19 20:22:00,3497,mobile,2024-01-20 00:00:00
evt_2143,usr_110,cnt_004,2024-01-19 20:29:00,9277,tablet,2024-01-20 00:00:00
evt_3897,usr_288,cnt_056,2024-01-19 20:35:00,10538,MOBILE,2024-01-20 00:00:00
evt_0186,usr_501,cnt_049,2024-01-19 20:38:00,3141,Smart TV,2024-01-20 00:00:00
evt_2012,usr_210,cnt_019,2024-01-19 20:47:00,3395,TABLET,2024-01-20 00:00:00
evt_1027,usr_206,cnt_096,2024-01-19 20:48:00,1066,tablet,2024-01-20 00:00:00
evt_0294,usr_164,cnt_080,2024-01-19 20:56:00,3549,mobile,2024-01-20 00:00:00
evt_4626,usr_284,cnt_104,2024-01-19 21:39:00,3438,Smart TV,2024-01-20 00:00:00
evt_3021,usr_500,cnt_094,2024-01-19 21:41:00,4894,Mobile,2024-01-20 00:00:00
evt_1472,usr_184,cnt_068,2024-01-19 22:18:00,583,SMART TV,2024-01-20 00:00:00
evt_0534,usr_393,cnt_010,2024-01-19 22:46:00,813,web,2024-01-20 00:00:00
evt_1299,usr_873,cnt_029,2024-01-19 23:07:00,536,MOBILE,2024-01-20 00:00:00
evt_0920,usr_475,cnt_108,2024-01-20 00:29:00,1277,SMART TV,2024-01-21 00:00:00
evt_3440,usr_351,cnt_110,2024-01-20 13:28:00,1483,Mobile,2024-01-21 00:00:00
evt_3662,usr_732,cnt_036,2024-01-20 13:42:00,6664,Mobile,2024-01-21 00:00:00
evt_4715,usr_142,cnt_027,2024-01-20 13:51:00,1012,WEB,2024-01-21 00:00:00
evt_1747,usr_206,cnt_113,2024-01-20 14:08:00,6665,WEB,2024-01-21 00:00:00
evt_4860,usr_627,cnt_040,2024-01-20 14:13:00,6668,Web,2024-01-21 00:00:00
evt_1595,usr_274,cnt_026,2024-01-20 14:42:00,6392,mobile,2024-01-21 00:00:00
evt_2400,usr_503,cnt_006,2024-01-20 14:48:00,725,mobile,2024-01-21 00:00:00
evt_1442,usr_475,cnt_092,2024-01-20 14:49:00,507,Tablet,2024-01-21 00:00:00
evt_4945,usr_539,cnt_031,2024-01-20 15:06:00,3003,TABLET,2024-01-21 00:00:00
evt_4386,usr_117,cnt_095,2024-01-20 15:45:00,2413,web,2024-01-21 00:00:00
evt_3222,usr_450,cnt_018,2024-01-20 16:17:00,1480,Smart TV,2024-01-21 00:00:00
evt_0960,usr_415,cnt_081,2024-01-20 16:43:00,5568,mobile,2024-01-21 00:00:00
evt_3629,usr_761,cnt_070,2024-01-20 16:50:00,1296,mobile,2024-01-21 00:00:00
evt_0172,usr_793,cnt_051,2024-01-20 17:10:00,2484,web,2024-01-21 00:00:00
evt_3008,usr_672,cnt_063,2024-01-20 17:27:00,1554,Mobile,2024-01-21 00:00:00
evt_3157,usr_406,cnt_016,2024-01-20 17:59:00,5085,mobile,2024-01-21 00:00:00
evt_1082,usr_105,cnt_029,2024-01-20 18:10:00,5261,tablet,2024-01-21 00:00:00
evt_2414,usr_247,cnt_085,2024-01-20 19:06:00,1025,SMART TV,2024-01-21 00:00:00
evt_4865,usr_149,cnt_053,2024-01-20 19:25:00,8518,Mobile,2024-01-21 00:00:00
evt_1059,usr_637,cnt_014,2024-01-20 21:28:00,531,WEB,2024-01-21 00:00:00
evt_0387,usr_793,cnt_044,2024-01-20 21:59:00,665,web,2024-01-21 00:00:00
evt_1376,usr_280,cnt_032,2024-01-20 22:06:00,6091,Smart TV,2024-01-21 00:00:00
evt_0232,usr_481,cnt_106,2024-01-20 22:23:00,544,tablet,2024-01-21 00:00:00
evt_1434,usr_272,cnt_091,2024-01-20 22:53:00,1731,Mobile,2024-01-21 00:00:00
evt_0164,usr_393,cnt_108,2024-01-20 23:03:00,313,mobile,2024-01-21 00:00:00
evt_0626,usr_864,cnt_102,2024-01-20 23:52:00,5456,Mobile,2024-01-21 00:00:00
evt_0673,usr_560,cnt_024,2024-01-21 00:38:00,831,mobile,2024-01-22 00:00:00
evt_3536,usr_902,cnt_065,2024-01-21 14:01:00,1526,web,2024-01-22 00:00:00
evt_3355,usr_683,cnt_077,2024-01-21 14:06:00,1056,mobile,2024-01-22 00:00:00
evt_3764,usr_184,cnt_053,2024-01-21 14:35:00,3105,TABLET,2024-01-22 00:00:00
evt_2103,usr_778,cnt_007,2024-01-21 14:51:00,1632,smart tv,2024-01-22 00:00:00
evt_1335,usr_556,cnt_118,2024-01-21 15:05:00,3031,mobile,2024-01-22 00:00:00
evt_4117,usr_124,cnt_031,2024-01-21 15:21:00,3490,SMART TV,2024-01-22 00:00:00
evt_1046,usr_767,cnt_036,2024-01-21 16:58:00,580,mobile,2024-01-22 00:00:00
evt_4512,usr_313,cnt_117,2024-01-21 17:07:00,1404,WEB,2024-01-22 00:00:00
evt_2016,usr_327,cnt_069,2024-01-21 17:58:00,3185,mobile,2024-01-22 00:00:00
evt_0084,usr_128,cnt_050,2024-01-21 18:14:00,3811,Mobile,2024-01-22 00:00:00
evt_1861,usr_427,cnt_016,2024-01-21 18:46:00,3329,Mobile,2024-01-22 00:00:00
evt_0129,usr_341,cnt_037,2024-01-21 18:59:00,1205,TABLET,2024-01-22 00:00:00
evt_3391,usr_734,cnt_041,2024-01-21 19:21:00,1729,mobile,2024-01-22 00:00:00
evt_0400,usr_678,cnt_114,2024-01-21 19:39:00,4186,Smart TV,2024-01-22 00:00:00
evt_0800,usr_128,cnt_065,2024-01-21 19:46:00,1256,mobile,2024-01-22 00:00:00
evt_0669,usr_458,cnt_056,2024-01-21 20:19:00,2023,mobile,2024-01-22 00:00:00
